Incident energy;
Incident energy;
Incident energy;?(E)
192.9118;0.005039445
192.929;0.005343201
192.9461;0.00569989
192.9632;0.006122321
192.9803;0.006623644
192.9975;0.007222967
193.0146;0.007931084
193.0318;0.008776728
193.0489;0.009772986
193.0661;0.01095729
193.0832;0.01234407
193.1003;0.01397012
193.1174;0.01586804
193.1337;0.01796163
193.1499;0.02034821
193.1662;0.02308788
193.1824;0.02617695
193.1987;0.02968232
193.2149;0.03358712
193.2311;0.03793418
193.2473;0.04274141
193.2636;0.04805496
193.2798;0.05381462
193.3122;0.06674283
193.3447;0.08145959
193.3771;0.09755189
193.4385;0.1299865
193.4999;0.1605372
193.5306;0.1732167
193.5612;0.1831671
193.599;0.1909016
193.6245;0.1929366
193.63;0.1930255
193.6383;0.1929233
193.6574;0.1916149
193.6764;0.1888622
193.7214;0.1770494
193.7631;0.160668
193.8047;0.1409507
193.8948;0.09602427
193.9173;0.08592858
193.9398;0.07672523
193.9623;0.06857406
193.9848;0.06160123
194.0056;0.05628725
194.0264;0.05211944
194.0472;0.04913935
194.068;0.04737657
194.0888;0.04685119
194.1096;0.0475755
194.1304;0.04955466
194.1512;0.05278622
194.1651;0.05563862
194.179;0.05903921
194.2067;0.06741236
194.2344;0.07781414
194.2621;0.09007077
194.2899;0.1039853
194.3176;0.1191244
194.373;0.1514951
194.4216;0.1795275
194.4701;0.2042391
194.5151;0.2223863
194.529;0.2269252
194.56;0.2352837
194.573;0.2381316
194.6013;0.2432813
194.6465;0.250037
194.6877;0.2574011
194.7288;0.2692565
194.7535;0.2798639
194.7781;0.2937104
194.811;0.3179698
194.8439;0.3490313
194.8768;0.3863993
194.9097;0.4287373
194.9365;0.4654502
194.9632;0.5024683
194.99;0.5384312
195.0167;0.5713737
195.0455;0.6018022
195.0742;0.6251217
195.1071;0.6415424
195.13;0.6458936
195.1501;0.6448559
195.1818;0.6344378
195.2083;0.618444
195.2347;0.5973407
195.2576;0.5761902
195.2804;0.5538563
195.3032;0.5316269
195.326;0.5109061
195.3549;0.48894
195.3837;0.4741573
195.4125;0.4685373
195.4413;0.4735415
195.463;0.4848048
195.4846;0.5024497
195.5062;0.5262607
195.5278;0.5557217
195.5711;0.628474
195.6143;0.7116415
195.6576;0.7944052
195.7008;0.8644624
195.7344;0.9033575
195.7656;0.9234646
195.79;0.9271167
195.7983;0.925848
195.8304;0.9089559
195.8733;0.8583384
195.9101;0.793426
195.9468;0.7146498
195.9866;0.6208561
196.0264;0.5265555
196.0463;0.4816704
196.0662;0.4394491
196.0861;0.4006321
196.106;0.3658507
196.1213;0.3421836
196.1366;0.3214031
196.1519;0.3036637
196.1672;0.2890841
196.1825;0.2777489
196.1978;0.2697107
196.2131;0.2649916
196.2284;0.2635851
196.2529;0.2681372
196.2774;0.2808078
196.3019;0.3011488
196.3264;0.3285455
196.3509;0.3622161
196.3754;0.4012117
196.4244;0.4905824
196.4612;0.5623861
196.501;0.6381091
196.5408;0.7054262
196.5745;0.7513221
196.611;0.785789
196.62;0.7915246
196.6231;0.7932336
196.6333;0.7978765
196.6434;0.8009725
196.6636;0.8026206
196.706;0.7864899
196.7138;0.7807297
196.7215;0.7742349
196.7485;0.7454665
196.7691;0.7178112
196.79;0.6854261
196.7984;0.671347
196.8163;0.6396267
196.8342;0.6059803
196.8821;0.5103084
196.9345;0.4046573
196.9868;0.3074079
197.013;0.2638353
197.0392;0.2243434
197.0654;0.1891524
197.0915;0.1584095
197.1177;0.1317676
197.1438;0.1092049
197.17;0.09024242
197.1961;0.07467289
197.2136;0.06590527
197.231;0.05839041
197.2485;0.05193559
197.2659;0.04651509
197.2834;0.04197429
197.3008;0.03828271
197.3183;0.03532523
197.3357;0.03307438
197.3532;0.03145384
197.3706;0.03044323
197.3881;0.03000279
197.4055;0.03012001
197.423;0.03078824
197.4404;0.03200055
197.4578;0.03376723
197.4752;0.03610218
197.4894;0.03844134
197.5036;0.04118209
197.5319;0.04788683
197.5603;0.05634461
197.5886;0.06654305
197.617;0.07854193
197.6453;0.09216057
197.6737;0.1072943
197.702;0.1235199
197.7675;0.1628677
197.8002;0.1816551
197.8329;0.1984771
197.8613;0.2106856
197.8896;0.2199984
197.9244;0.2268602
197.95;0.2283798
197.9713;0.2273005
198.0005;0.2224361
198.0283;0.2144144
198.0561;0.2035033
198.1091;0.1767261
198.1621;0.1459182
198.1886;0.1304183
198.2151;0.1155201
198.2416;0.1016254
198.2681;0.08904206
198.2867;0.08110961
198.3052;0.0740083
198.3238;0.06768299
198.3423;0.06220311
198.3609;0.05749274
198.3794;0.05357038
198.398;0.05034808
198.4165;0.04780464
198.4338;0.04596676
198.451;0.04460013
198.4854;0.04300917
198.5199;0.04254292
198.5543;0.04274257
198.5835;0.04312274
198.6126;0.04346752
198.6444;0.04360837
198.67;0.0434396
198.6879;0.04314169
198.7132;0.04244975
198.7381;0.04145833
198.7629;0.04018323
198.8082;0.03723785
198.8535;0.03376943
198.9078;0.02943174
198.9621;0.02543166
198.9916;0.02354939
199.021;0.02192889
199.0504;0.02058127
199.0798;0.01950876
199.1093;0.01869899
199.124;0.01838947
199.1387;0.01813875
199.1534;0.01794374
199.1681;0.01780127
199.1828;0.01770815
199.1975;0.01766123
199.2202;0.0176726
199.2428;0.01777613
199.2655;0.01796385
199.2881;0.0182268
199.3108;0.01856156
199.3334;0.0189611
199.356;0.01942419
199.3786;0.01994966
199.4013;0.02054024
199.4239;0.02119173
199.4465;0.02190825
199.4691;0.02269192
199.4918;0.02354897
199.5144;0.02447402
199.537;0.02547253
199.5596;0.02654577
199.5981;0.02854734
199.6366;0.03076439
199.7136;0.03580652
199.7521;0.03860983
199.7905;0.04158972
199.8335;0.04516767
199.8358;0.04536726
199.8425;0.04595399
199.8491;0.04654
199.8623;0.04773764
199.87;0.04845326
199.8804;0.04944153
199.9132;0.05274916
199.9469;0.05653249
199.9862;0.06163794
200.0254;0.06780808
200.0591;0.074366
200.0927;0.08257077
200.1166;0.08980368
200.1404;0.09855151
200.1643;0.1093525
200.1881;0.1227173
200.2105;0.1383642
200.2329;0.1578154
200.2441;0.1692752
200.2571;0.1842773
200.27;0.2012117
200.2726;0.2048961
200.2802;0.2162288
200.2878;0.2284499
200.3047;0.2591538
200.3263;0.3065761
200.3479;0.3649648
200.3695;0.4364942
200.3911;0.5235825
200.4127;0.6288583
200.4342;0.7544664
200.4558;0.9044174
200.4773;1.08011
200.4989;1.28581
200.5204;1.521897
200.5444;1.824514
200.5684;2.169691
200.5924;2.557425
200.6163;2.984113
200.6403;3.449624
200.6642;3.944253
200.7121;4.9946
200.7649;6.150267
200.8176;7.156592
200.8439;7.555642
200.8702;7.863289
200.8846;7.988117
200.9235;8.156837
200.93;8.16017
200.9465;8.136294
200.9791;7.955194
201.0075;7.661119
201.0359;7.255427
201.087;6.30946
201.138;5.206405
201.1835;4.200458
201.2289;3.260727
201.2516;2.833177
201.2743;2.440106
201.297;2.084089
201.3197;1.76617
201.3396;1.518618
201.3595;1.299273
201.3794;1.106753
201.3992;0.9400762
201.4191;0.7955498
201.439;0.6719102
201.4589;0.5669371
201.4787;0.4788412
201.4986;0.4046304
201.5185;0.3428085
201.5384;0.2915563
201.5582;0.2494263
201.5781;0.2145448
201.598;0.1858756
201.6179;0.1623254
201.6377;0.1430535
201.6548;0.129154
201.6718;0.1174205
201.6889;0.1073645
201.7059;0.09881161
201.723;0.09141557
201.74;0.08506085
201.774;0.07470223
201.8081;0.06667087
201.8422;0.06033584
201.8593;0.05765505
201.8763;0.05526462
201.8933;0.05311805
201.9103;0.05119157
201.9309;0.04912548
201.9515;0.04732954
201.9721;0.04578449
201.9927;0.04447571
202.0133;0.04339176
202.0339;0.04252309
202.0545;0.04186097
202.075;0.04139832
202.0956;0.04112076
202.1162;0.0410196
202.1573;0.04128817
202.2396;0.04316242
202.2509;0.04349321
202.2963;0.04481523
202.3417;0.04591992
202.3871;0.04660044
202.407;0.04674195
202.43;0.04679373
202.4502;0.0467577
202.4788;0.04662889
202.536;0.04652085
202.5717;0.04699415
202.6074;0.04831141
202.6431;0.05084845
202.6788;0.05494805
202.6979;0.05787775
202.7229;0.06254392
202.7479;0.06817012
202.7729;0.07473172
202.7978;0.08212187
202.8478;0.09897047
202.8977;0.1170183
202.943;0.1325867
202.9882;0.1454403
203.0358;0.1542605
203.0548;0.1561159
203.08;0.1569835
203.098;0.1564754
203.1255;0.1539264
203.1505;0.1498698
203.1755;0.1443566
203.2229;0.1308643
203.2703;0.1152606
203.3128;0.1013983
203.3552;0.08927405
203.3976;0.08000434
203.4188;0.07666638
203.44;0.0742463
203.46;0.07280272
203.4813;0.07212862
203.5025;0.07227895
203.5449;0.07465265
203.5874;0.07896182
203.6298;0.08401193
203.6647;0.08788164
203.6996;0.09084594
203.7321;0.09237651
203.7346;0.09243675
203.741;0.09255125
203.7473;0.09260732
203.76;0.0925462
203.778;0.09205462
203.8063;0.09032665
203.832;0.08779756
203.8576;0.08447307
203.8812;0.08081788
203.9047;0.07675075
203.9283;0.07238251
203.9518;0.0678989
203.9732;0.06382165
203.9946;0.05985386
204.016;0.05608406
204.0374;0.05258561
204.0802;0.04660824
204.123;0.04214681
204.1509;0.04003745
204.1787;0.03848582
204.2344;0.03660235
204.2623;0.03602217
204.2901;0.03551682
204.2943;0.03543955
204.3093;0.03515078
204.3243;0.03483105
204.35;0.03417622
204.3581;0.03393537
204.3756;0.03335056
204.3931;0.03267187
204.436;0.03060015
204.4754;0.02823306
204.5147;0.0255502
204.5934;0.01987085
204.6328;0.01719815
204.6721;0.01480901
204.7008;0.01327827
204.7294;0.0119447
204.7482;0.01117198
204.767;0.01047879
204.7858;0.009861184
204.8045;0.009316967
204.8295;0.00868911
204.85;0.00825064
204.8705;0.007872972
204.8902;0.007560836
204.9099;0.007292878
204.9394;0.006964321
204.9689;0.00671319
204.9984;0.006533751
205.0278;0.006426545
205.054;0.006396365
205.0802;0.006436729
205.1064;0.006560269
205.1326;0.006783483
205.1588;0.00712659
205.185;0.007613234
205.2047;0.008089625
205.2243;0.008670941
205.244;0.009375499
205.2636;0.01020844
205.2833;0.01119016
205.3029;0.01232152
205.3226;0.01362334
205.3422;0.01508935
205.3619;0.01673851
205.3815;0.01855437
205.4208;0.02270047
205.4601;0.02743363
205.4994;0.03257068
205.5584;0.04042831
205.6173;0.0473888
205.6452;0.05002032
205.673;0.05205946
205.6861;0.05279339
205.7195;0.05395386
205.73;0.05410137
205.7405;0.05414426
205.7803;0.05338252
205.8059;0.05217718
205.8314;0.05050542
205.8862;0.04581506
205.941;0.04071361
205.9776;0.03784032
206.0141;0.03599871
206.0433;0.03564271
206.0579;0.03594662
206.0725;0.03662978
206.0917;0.03818467
206.1109;0.04059122
206.1301;0.0439735
206.1492;0.04843886
206.1684;0.05417666
206.1876;0.06131784
206.2068;0.0700196
206.2259;0.08038273
206.2451;0.09267295
206.2643;0.106991
206.2835;0.123473
206.3026;0.1421291
206.3218;0.163238
206.3409;0.1866235
206.3601;0.2125263
206.3792;0.2406168
206.4194;0.3066721
206.4596;0.3801865
206.4998;0.457572
206.5399;0.533795
206.591;0.6205763
206.6166;0.6562666
206.6421;0.684846
206.6732;0.7087247
206.698;0.7182615
206.71;0.7197162
206.7161;0.7196577
206.738;0.7150345
206.7599;0.703656
206.8072;0.6579639
206.8523;0.5924976
206.8974;0.5132187
206.9318;0.4484725
206.9619;0.391728
207.0049;0.3144122
207.03;0.2728005
207.0457;0.248429
207.0825;0.1968498
207.1158;0.1571814
207.1324;0.1398801
207.149;0.1241675
207.1753;0.1023604
207.2016;0.08404797
207.2279;0.06885749
207.241;0.06233467
207.2541;0.05644142
207.2673;0.05109235
207.2804;0.04632275
207.2936;0.0420156
207.3067;0.03819464
207.3199;0.0347621
207.333;0.03173357
207.3461;0.02904803
207.3592;0.02667469
207.3733;0.0244369
207.3873;0.0225094
207.4013;0.02084749
207.4153;0.01942659
207.4293;0.01822503
207.4433;0.01722382
207.4573;0.01640648
207.4713;0.01575873
207.4924;0.01507623
207.5134;0.01471759
207.5344;0.01465145
207.5554;0.01485568
207.5765;0.01531444
207.5975;0.01600663
207.6185;0.0169176
207.6395;0.01803023
207.6816;0.02078821
207.7236;0.02407496
207.8076;0.03118216
207.8462;0.03411421
207.8847;0.03646276
207.9267;0.0381055
207.9617;0.03859883
207.97;0.03859124
207.9756;0.03855882
207.9917;0.03834343
208.0078;0.0379493
208.054;0.03588983
208.0951;0.03307773
208.1362;0.02962833
208.2184;0.02211106
208.2595;0.01866019
208.3006;0.01574524
208.3366;0.01376417
208.3546;0.01299863
208.3725;0.0123936
208.3905;0.01194533
208.4085;0.01165881
208.4265;0.01153339
208.4444;0.01156615
208.465;0.01179316
208.4959;0.01249511
208.5267;0.01359069
208.5575;0.01502896
208.5883;0.01674343
208.632;0.01949019
208.6474;0.02050218
208.67;0.02198762
208.6901;0.02327827
208.7181;0.02496903
208.7694;0.02750133
208.7741;0.02768468
208.7858;0.02809943
208.7974;0.02844898
208.8207;0.02895276
208.837;0.02913922
208.86;0.02916098
208.8807;0.02893689
208.9102;0.0282282
208.9382;0.02716068
208.9662;0.02575593
208.9983;0.02380946
209.0303;0.0216132
209.0623;0.01927285
209.0943;0.01689614
209.1371;0.01382506
209.1585;0.01238738
209.1798;0.01104394
209.2012;0.00979385
209.2225;0.008656254
209.2439;0.007624132
209.2652;0.00670738
209.2919;0.00570977
209.3186;0.004871173
209.3453;0.004177684
209.372;0.003613135
209.3987;0.003160504
209.4254;0.002803049
209.4521;0.002525162
209.4788;0.002312945
209.5055;0.002154551
209.5322;0.002040347
209.5589;0.001962937
209.5856;0.001917097
209.6123;0.001899663
209.6257;0.00190116
209.639;0.001909403
209.6524;0.001924644
209.6657;0.001946883
209.679;0.001976537
209.6923;0.002014025
209.711;0.002080989
209.7297;0.002166181
209.7484;0.002271625
209.7671;0.002399629
209.7858;0.002552749
209.8045;0.002733753
209.8232;0.002945571
209.8418;0.003189842
209.8605;0.00347228
209.8792;0.003794765
209.8979;0.004160329
209.9165;0.00456954
209.9352;0.005029484
209.9539;0.005540521
209.9912;0.00672047
210.0259;0.008018464
210.0606;0.009513567
210.0953;0.01120318
210.13;0.01307746
210.162;0.01495419
210.2181;0.01851838
210.2474;0.0204707
210.27;0.02199195
210.2757;0.02237533
210.2957;0.02371231
210.3157;0.02502484
210.3616;0.02785332
210.3845;0.02911521
210.4151;0.03058116
210.4515;0.03191066
210.4879;0.03269368
210.4956;0.03278138
210.5128;0.03287336
210.53;0.03281829
210.5572;0.03242603
210.56;0.03236445
210.5684;0.03215618
210.5991;0.03110253
210.6442;0.02879193
210.6845;0.0261053
210.7247;0.02303448
210.765;0.0197725
210.8052;0.01653658
210.8455;0.01348259
210.8857;0.01075196
210.9071;0.009454832
210.9284;0.008279837
210.9498;0.007217769
210.9711;0.006277216
210.9925;0.005445361
211.0138;0.00472394
211.0351;0.004101265
211.0564;0.003568791
211.0778;0.003115485
211.0991;0.002736316
211.1204;0.002419931
211.1417;0.002157718
211.1631;0.001940763
211.1844;0.001763804
211.2057;0.001619261
211.227;0.001501477
211.2496;0.001400343
211.2721;0.001319273
211.2946;0.001253765
211.3171;0.00120055
211.3396;0.001156996
211.3621;0.001121009
211.3846;0.001090939
211.4071;0.001065501
211.4522;0.001024689
211.4972;9.93245E-4
211.5422;9.678513E-4
211.5872;9.466201E-4
211.6773;9.125047E-4
211.7673;8.859859E-4
211.8573;8.64686E-4
211.9473;8.472883E-4
212.0231;8.350516E-4
212.0895;8.25871E-4
212.1558;8.17994E-4
212.189;8.145139E-4
212.2222;8.113463E-4
212.2554;8.085051E-4
212.2885;8.060239E-4
212.3051;8.049243E-4
212.3217;8.039308E-4
212.3383;8.03052E-4
212.3549;8.022983E-4
212.3715;8.016817E-4
212.3881;8.012161E-4
212.4047;8.009174E-4
212.4212;8.008036E-4
212.4378;8.008932E-4
212.4544;8.012093E-4
212.471;8.017756E-4
212.4876;8.026177E-4
212.5042;8.037625E-4
212.5208;8.052379E-4
212.5374;8.070723E-4
212.5539;8.092795E-4
212.5693;8.117086E-4
212.5847;8.145155E-4
212.6001;8.177188E-4
212.6155;8.21335E-4
212.6463;8.298541E-4
212.6771;8.401243E-4
212.7079;8.521102E-4
212.7387;8.656698E-4
212.8003;8.963518E-4
212.8572;9.263262E-4
212.914;9.541645E-4
212.9424;9.66205E-4
212.9708;9.765418E-4
212.9803;9.79583E-4
213.0087;9.873875E-4
213.03;9.920013E-4
213.0381;9.934937E-4
213.0664;9.977076E-4
213.1114;0.001002124
213.1499;0.001005319
213.1884;0.001009969
213.2399;0.001021817
213.2999;0.001048146
213.3299;0.001067146
213.3598;0.001089754
213.3941;0.0011194
213.4284;0.001151593
213.4627;0.001184408
213.4969;0.001215565
213.5612;0.001262378
213.5933;0.001277015
213.62;0.001283859
213.6353;0.001285528
213.6728;0.001282891
213.7266;0.001265012
213.7769;0.001239902
213.8271;0.001217195
213.8881;0.001212601
213.9186;0.001228716
213.9491;0.00126336
213.9796;0.001322112
214.0101;0.001411337
214.0254;0.001469786
214.0406;0.001538163
214.0559;0.001618359
214.0711;0.001710325
214.0882;0.00182968
214.1052;0.001966352
214.1223;0.002123286
214.1393;0.002299869
214.1564;0.00249926
214.1734;0.002719992
214.1905;0.002965273
214.2075;0.003232518
214.2416;0.003838101
214.2757;0.004530502
214.3098;0.005295217
214.3439;0.006108834
214.4013;0.00749692
214.4587;0.00873951
214.4892;0.009269965
214.5197;0.009674424
214.5412;0.00987206
214.5748;0.01002257
214.58;0.01002804
214.5905;0.01002438
214.6184;0.009920104
214.6664;0.009438068
214.7078;0.00876234
214.7492;0.007915343
214.7666;0.007526572
214.8363;0.00591346
214.8407;0.005813448
214.8581;0.005424906
214.8755;0.00505014
214.9;0.004551603
214.9177;0.004215941
214.9556;0.003574442
214.9838;0.003168828
215.012;0.002824156
215.0367;0.002570087
215.0614;0.00235751
215.0897;0.002160131
215.1179;0.002006647
215.1461;0.00189009
215.1743;0.001804532
215.2026;0.001744387
215.2308;0.001705307
215.259;0.001682997
215.2872;0.001674119
215.3119;0.001675247
215.3366;0.001683176
215.3613;0.001696763
215.386;0.00171512
215.4107;0.001737567
215.4354;0.001763596
215.4601;0.001792837
215.4847;0.001824898
215.5042;0.001852284
215.5236;0.001881203
215.5624;0.001943967
215.6012;0.002013339
215.64;0.002089575
215.6788;0.002173129
215.7176;0.002264629
215.7564;0.002364876
215.7952;0.002474855
215.8341;0.002596088
215.8729;0.002729405
215.9117;0.002876873
215.9505;0.003040666
215.9699;0.003129509
215.9893;0.003223504
216.0087;0.003323109
216.0281;0.003428833
216.0475;0.003541253
216.0669;0.003661019
216.0863;0.003788894
216.1057;0.00392574
216.1269;0.004086725
216.1481;0.004261141
216.1693;0.00445078
216.1904;0.004656759
216.2116;0.004883578
216.2328;0.005133396
216.254;0.005409983
216.2751;0.005716437
216.2963;0.006061379
216.3175;0.006450594
216.3387;0.006893066
216.3598;0.007397558
216.381;0.007983091
216.4021;0.008662022
216.4233;0.009463481
216.4444;0.01040827
216.463;0.01139082
216.4815;0.01253775
216.5;0.01388908
216.5185;0.01548679
216.5371;0.01739181
216.5556;0.01964246
216.5741;0.02231636
216.5926;0.02549218
216.612;0.0294598
216.6314;0.03419528
216.6508;0.03982959
216.6702;0.04650704
216.6896;0.05438396
216.709;0.0636266
216.7281;0.07422864
216.7471;0.08642094
