Incident energy; cross section
14.3069,391.3354
14.31519,391.9001
14.32348,387.7887
14.329,382.4622
14.33729,370.7241
14.34558,354.8394
14.35879,322.367
14.37199,283.7175
14.38519,242.1666
14.39839,200.9253
14.40993,167.2705
14.42147,137.2879
14.43301,111.8602
14.43878,101.0127
14.44455,91.44919
14.45085,82.48377
14.45714,75.06601
14.46239,70.03811
14.46764,66.05831
14.47289,63.11782
14.47813,61.21393
14.48312,60.35833
14.4881,60.44184
14.49309,61.47793
14.49807,63.48349
14.50306,66.49616
14.50804,70.54215
14.51302,75.6734
14.518,81.94506
14.52299,89.43604
14.52797,98.18528
14.53296,108.3017
14.53794,119.8207
14.54293,132.8648
14.54791,147.4545
14.55289,163.6808
14.55787,181.5996
14.56365,204.5736
14.56942,229.8711
14.57519,257.5212
14.58096,287.4649
14.58673,319.5847
14.5925,353.6985
14.60404,426.8316
14.61405,493.6715
14.62406,561.0581
14.63407,626.0187
14.64407,685.2796
14.65256,728.7984
14.66104,764.1694
14.66952,790.0075
14.678,805.2958
14.68705,809.4045
14.70096,791.4966
14.71487,747.3772
14.72878,683.2178
14.74269,606.7787
14.75931,510.2439
14.77592,418.468
14.78423,376.7101
14.79253,338.5105
14.80084,304.0286
14.80914,273.3986
14.81627,250.0495
14.82339,229.3255
14.83051,211.0145
14.83763,194.9131
14.84475,180.8063
14.85187,168.4784
14.85899,157.7214
14.86611,148.3402
14.87323,140.1566
14.88035,133.0108
14.88747,126.7616
14.89459,121.286
14.90883,112.2461
14.92307,105.2146
14.93806,99.44919
14.95304,94.9699
14.96803,91.48601
14.98301,88.79874
14.998,86.75622
15.01298,85.25106
15.02796,84.19817
15.04294,83.53291
15.06944,83.15484
15.09594,83.62407
15.12244,84.7883
15.14893,86.52765
15.17543,88.74046
15.20192,91.328
15.25491,97.23882
15.30791,103.4125
15.3609,108.8457
15.41389,112.45
15.46688,113.2819
15.51675,111.0696
15.55658,107.2444
15.59641,101.8572
15.67607,88.08351
15.75573,73.22446
15.83539,59.6329
15.87522,53.67374
15.91505,48.32742
15.95488,43.57991
15.99471,39.39321
16.03454,35.71701
16.07437,32.49684
16.1142,29.67923
16.15403,27.21435
16.19629,24.93478
16.23854,22.9552
16.28079,21.23448
16.32304,19.7381
16.40755,17.30599
16.49205,15.47842
16.57656,14.13084
16.66107,13.18312
16.74558,12.591
16.78783,12.42377
16.83008,12.34458
16.8829,12.37737
16.93572,12.5732
16.98854,12.95971
17.04135,13.58093
17.06776,14.00147
17.09417,14.51227
17.12058,15.13025
17.14698,15.87644
17.17339,16.77887
17.1998,17.8735
17.22621,19.20916
17.25261,20.85243
17.27726,22.74842
17.30191,25.10774
17.32656,28.0964
17.33888,29.90091
17.3512,31.96856
17.36353,34.35837
17.37585,37.14051
17.38818,40.41695
17.4005,44.31149
17.41283,49.00255
17.42515,54.71116
17.43747,61.74203
17.44979,70.48597
17.46036,79.72564
17.47092,90.95329
17.48149,104.6223
17.49205,121.1809
17.50262,141.1518
17.51318,164.9634
17.51846,178.4413
17.52374,193.0178
17.52902,208.7167
17.5343,225.5472
17.54091,248.1986
17.54751,272.5123
17.55411,298.4076
17.56071,325.7105
17.56732,354.2271
17.57392,383.5674
17.58712,443.3184
17.60535,522.2445
17.62358,586.8335
17.63194,608.6445
17.64029,624.2979
17.64865,633.2036
17.657,634.9672
17.67133,621.2625
17.68518,589.2941
17.69903,542.1735
17.71288,484.4207
17.72672,421.1282
17.74585,333.2314
17.75542,291.9025
17.76498,253.5766
17.77455,218.7165
17.78411,187.673
17.79368,160.4335
17.80324,136.9293
17.81112,120.1651
17.819,105.5633
17.82688,92.91882
17.83476,82.01838
17.84264,72.65133
17.85052,64.61705
17.8584,57.73009
17.86627,51.82995
17.87415,46.75367
17.88203,42.38039
17.88991,38.59945
17.89778,35.3208
17.90566,32.45721
17.91354,29.94713
17.92929,25.7798
17.94392,22.69155
17.95855,20.16491
17.97318,18.06784
17.98781,16.30539
18.00244,14.80808
18.01707,13.52408
18.0317,12.41403
18.04633,11.44743
18.07559,9.853598
18.10485,8.602434
18.13411,7.601245
18.16337,6.786827
18.19263,6.115122
18.22189,5.554693
18.25115,5.082467
18.28041,4.681049
18.30967,4.33707
18.33893,4.040138
18.39745,3.556586
18.45597,3.183527
18.51449,2.889805
18.57301,2.653308
18.63153,2.459637
18.69906,2.277284
18.76658,2.128951
18.83411,2.00673
18.90163,1.904946
18.96916,1.819372
19.03668,1.746962
19.17172,1.63359
19.30677,1.549163
19.44181,1.486414
19.57686,1.441006
19.7119,1.409949
19.85595,1.390846
20,1.385637
20.14695,1.39545
20.29389,1.422888
20.44084,1.472236
20.58778,1.550729
20.73473,1.669946
20.8082,1.74919
20.88167,1.846029
20.95514,1.966708
21.02861,2.116956
21.10208,2.304679
21.17555,2.541318
21.23606,2.784086
21.29657,3.082681
21.35708,3.453047
21.41758,3.919103
21.47809,4.516796
21.50834,4.879906
21.53859,5.296393
21.56885,5.776695
21.5991,6.333411
21.62935,6.983065
21.6596,7.746588
21.69418,8.793936
21.72875,10.07938
21.76333,11.67925
21.7979,13.70176
